0.011,43.243099
0.012,43.380994
0.013,43.511183
0.014,43.634634
0.015,43.752131
0.016,43.864316
0.017,43.97173
0.018,44.074824
0.019,44.173988
0.02,44.269555
0.021,44.361816
0.022,44.451023
0.023,44.537403
0.024,44.621151
0.025,44.702446
0.026,44.781445
0.027,44.858292
0.028,44.933113
0.029,45.006027
